S_final T_final U_final q1 q2 q3
1.512602743027487095e-06 1.071465674479603848e-06 6.055114942501840719e-09 -1.161444940357241051e-04 -5.634999717148350129e-01 -5.636161162088707544e-01
1.510475429542368853e-06 1.073032645335357794e-06 6.063931869748730678e-09 -2.533023793546002045e-06 2.836129641123363854e-02 2.835876338744009253e-02
1.510882687849938264e-06 1.072730069924312035e-06 6.062187405785776967e-09 5.558609207532635987e-05 1.842219853950783914e-01 1.842775714871537074e-01
1.508176217014043209e-06 1.074713198383856353e-06 6.073355595122810809e-09 5.187353164706406949e-05 2.151766475932852529e-01 2.152285211249323205e-01
1.497707079378628202e-06 1.082269411450994749e-06 6.116174516493152757e-09 1.663483695561046583e-05 3.468432923161710590e-01 3.468599271531266903e-01
1.481464937053206263e-06 1.094190996210298368e-06 6.183542887754017882e-09 1.442310383559519682e-04 -1.992872065911299728e-02 -1.978448962075704531e-02
1.464891878269604784e-06 1.106630806478066946e-06 6.253797993701994299e-09 1.748430977329615277e-04 -2.954730156591676149e-01 -2.952981725614346464e-01
1.451996921710455005e-06 1.116519420769000628e-06 6.309637981698985796e-09 3.201717340567469816e-04 -2.721013898506008388e-02 -2.688996725100333690e-02
1.443405145014200239e-06 1.123226141461947163e-06 6.347499314371950505e-09 4.518682891463850215e-04 -3.164343058968377420e-02 -3.119156230053738918e-02
1.436141778598223622e-06 1.128966630508407791e-06 6.379913345015764053e-09 5.296210553257449383e-04 9.530961042285213125e-02 9.583923147817788313e-02
1.426610961396723001e-06 1.136570798995529472e-06 6.422841548820956399e-09 5.296198346951899727e-04 2.049383653497951485e-01 2.054679851844903316e-01
1.414004079767190148e-06 1.146767012012072924e-06 6.480413275506257458e-09 5.053320664114985261e-04 2.277237403300702567e-02 2.327770609941852420e-02
1.400692986537874561e-06 1.157728544223373961e-06 6.542308221494220976e-09 5.314388621612715913e-04 1.660299627948447210e-03 2.191738490109718801e-03
1.388929328367876396e-06 1.167597908383757681e-06 6.598032007223531747e-09 5.946746229453792054e-04 -1.868561830189499062e-01 -1.862615083960045270e-01
1.379369531125954635e-06 1.175754069219365618e-06 6.644075787554955994e-09 6.609777504066015330e-04 -8.541169042104002074e-02 -8.475071267063341574e-02
1.371705193827077935e-06 1.182387677703227484e-06 6.681517501773523138e-09 6.779937468701646708e-04 3.284842133365906136e-01 3.291622070834607783e-01
1.365986294215047022e-06 1.187402164974934783e-06 6.709810512095112018e-09 6.827479617738073381e-04 -2.569529109905452913e-01 -2.562701630287714805e-01
1.362431446934837238e-06 1.190562842149187464e-06 6.727647003098288428e-09 7.266386751555893586e-04 -6.796277464187028272e-02 -6.723613596671469683e-02
1.359702569926830844e-06 1.193014970704909861e-06 6.741478754846949362e-09 7.548960310066778201e-04 -6.938402310859714817e-02 -6.862912707759047382e-02
1.356005283340760738e-06 1.196332170776308981e-06 6.760183933623587146e-09 6.420514383057573937e-04 3.640623920977574812e-01 3.647044435360632386e-01
1.349525572132732570e-06 1.202141526330553516e-06 6.792966079312237656e-09 2.682932564193017677e-04 1.555703251952351707e-01 1.558386184516544759e-01
1.340079363943798929e-06 1.210681359751996637e-06 6.841174767456862793e-09 2.485253909595627753e-04 -2.028990211707260016e-01 -2.026504957797664319e-01
1.329227748811199836e-06 1.220631835129283887e-06 6.897352616359665037e-09 3.113293073123378496e-04 6.700295584282756067e-02 6.731428515013990199e-02
1.318852564435749182e-06 1.230301452692852912e-06 6.951943123589176926e-09 3.066882239585837222e-04 5.656507480525618803e-02 5.687176302921477522e-02
1.310220384734970070e-06 1.238474460667392271e-06 6.998077659027844209e-09 4.215916480313150472e-04 6.352589996883040158e-03 6.774181644914355205e-03
1.303623134288325313e-06 1.244809525016154889e-06 7.033827634541965495e-09 6.054433536857514730e-04 -2.110029556580670373e-01 -2.103975123043812789e-01
1.300394953519898321e-06 1.247967114530881378e-06 7.051625163420723869e-09 4.999931670830910779e-04 -1.822489305550689664e-02 -1.772489988842380557e-02
1.301272409652945626e-06 1.247006750020886996e-06 7.046217769296352490e-09 4.868445028856464851e-04 -6.951983408915296536e-02 -6.903298958626731541e-02
1.304557748167518143e-06 1.243258337181012615e-06 7.024994856527321970e-09 6.114116351070321420e-04 -1.106382178098037627e-01 -1.100268061746967341e-01
1.307609739967372665e-06 1.239828182757658611e-06 7.005570261369404281e-09 5.545819035038951350e-04 1.954079967355752956e-01 1.959625786390791768e-01
1.303493884282514858e-06 1.232281427999039053e-06 7.082770858677089262e-09 1.339727882348831778e-04 1.949007506363216180e-01 1.950347234245564942e-01
1.301801478288272455e-06 1.233944570644767254e-06 7.092347893540665680e-09 8.101255887905597919e-05 1.099593987324034572e-01 1.100404112912825166e-01
1.298667546862427308e-06 1.236983629293136912e-06 7.109832981145504199e-09 9.134314766027357146e-05 -2.547410660108830882e-01 -2.546497228632227938e-01
1.294914195836035935e-06 1.240630592837527586e-06 7.130812011286310280e-09 1.003782627949194317e-04 -2.367476550020342074e-03 -2.267098287225422643e-03
1.290628502396865670e-06 1.244812024672481398e-06 7.154862913892840361e-09 -1.033089550274667034e-04 3.592603974180157422e-01 3.591570884629882721e-01
1.285426301767855926e-06 1.249911931784921785e-06 7.184192666179265868e-09 -2.106051040316712919e-04 -1.030362395123241015e-01 -1.032468446163557763e-01
1.279734789878852474e-06 1.255533198062028462e-06 7.216518952835675943e-09 -2.194563513290732903e-04 -5.767277862912578712e-02 -5.789223498045485694e-02
1.275214170600223039e-06 1.260046576616170707e-06 7.242478128331164085e-09 -2.424889469258596775e-04 -1.083732848517300340e-01 -1.086157737986558902e-01
1.273283809910950878e-06 1.262019399130250279e-06 7.253835391339979430e-09 -2.782738690765562684e-04 1.208744388668847591e-02 1.180917001761191965e-02
1.273522025054706177e-06 1.266187231062447714e-06 7.202248999609079109e-09 -1.999893783870380914e-04 1.002603467195939402e-03 8.026140888089013103e-04
1.273971960026383523e-06 1.265674418751145392e-06 7.199311476955340077e-09 -1.990097317663107324e-04 3.323506736747461332e-02 3.303605763570829912e-02
1.274703732779556011e-06 1.264799308694078465e-06 7.194313271967808945e-09 -1.165741996855124141e-04 -1.779629379525005106e-02 -1.791286799493556348e-02
1.275550396290951970e-06 1.263777421893167463e-06 7.188480241636463322e-09 -1.307650226087600509e-04 -1.618755761316137409e-02 -1.631832263577013414e-02
1.276481023953098477e-06 1.262650556333301111e-06 7.182050112784408542e-09 -1.447786969174767735e-04 7.300762661258985986e-02 7.286284791567237962e-02
1.277145239989836891e-06 1.261872841640500896e-06 7.177605939093977598e-09 -9.471799386048460057e-05 3.155565125375403568e-03 3.060847131514918967e-03
1.277173691566890766e-06 1.262022228429245066e-06 7.178443782439854585e-09 -9.499775670058011046e-05 3.038717033946980450e-02 3.029217258276922439e-02
1.276698369746183196e-06 1.262620539815472138e-06 7.181829813964160913e-09 -1.638243385532200946e-07 1.020419768734477373e-01 1.020418130491091840e-01
1.277777807449670664e-06 1.261306739190052686e-06 7.174337696527439904e-09 1.806320501914204790e-04 -1.470544584399746668e-01 -1.468738263897832463e-01
1.282063628475114503e-06 1.255932070485468664e-06 7.143748817552912699e-09 2.232437556199534656e-04 -2.272013535802059891e-01 -2.269781098245860496e-01
1.288888741353251049e-06 1.247565489234411698e-06 7.096145905104481600e-09 1.908019868007669595e-04 -1.368490521153482575e-01 -1.366582501285474871e-01
1.296084656702199840e-06 1.239015016103836670e-06 7.047497494410548635e-09 5.373732044689494280e-04 3.990093319565346519e-01 3.995467051610036013e-01
1.301425864529153717e-06 1.232845440418219719e-06 7.012388555957888272e-09 4.681116710356994504e-04 2.292189220762210766e-01 2.296870337472567691e-01
1.303365159495285806e-06 1.230680279646413682e-06 7.000054051378641749e-09 4.388972537754040615e-04 -2.344638483364143156e-01 -2.340249510826389046e-01
1.302056446890837652e-06 1.231981309520892316e-06 7.007442434058379921e-09 3.027077687200938061e-04 1.881406689032409929e-01 1.884433766719610936e-01
1.299576168222544954e-06 1.234397549359690521e-06 7.021165801553295023e-09 2.480221458770227871e-04 1.369744864823054797e-01 1.372225086281824991e-01
1.296856542112345510e-06 1.237051311147836969e-06 7.036240013877953753e-09 2.423690072337024437e-04 -1.477051797807256150e-01 -1.474628107734919091e-01
1.293317743415888791e-06 1.240501519676785176e-06 7.055843644874949638e-09 2.186232841043349306e-04 -3.823091961532298910e-03 -3.604468677427963980e-03
1.290071523475252270e-06 1.243688526789817289e-06 7.073950209051941690e-09 2.609777732247194060e-04 2.137089209192630790e-01 2.139698986924878088e-01
1.287891079539492989e-06 1.245859700116385858e-06 7.086279345675859020e-09 1.746842895826959674e-04 -2.206419078839019221e-01 -2.204672235943192227e-01
1.285946896742480826e-06 1.247808938043420140e-06 7.097346125933973462e-09 1.368913682035198531e-04 5.755010852411146516e-03 5.891902220614666369e-03
1.283877476220666412e-06 1.249885995883965286e-06 7.109139835997093755e-09 1.977830877983970115e-04 1.750685974615073803e-01 1.752663805493057669e-01
1.282394562538129523e-06 1.251397043244450919e-06 7.117715426857342552e-09 2.271667513283441575e-04 -3.185290894259651395e-02 -3.162574219126816633e-02
1.282894865850324452e-06 1.250842809232192398e-06 7.114569347066448180e-09 1.795212435028309406e-04 -1.246655637920994764e-01 -1.244860425485966454e-01
1.287036438180035541e-06 1.245742771366914374e-06 7.085543501730134068e-09 2.239528563928346039e-04 -2.473160518852495215e-01 -2.470920990288566765e-01
1.296126831270747509e-06 1.234849633641415026e-06 7.023576292832902181e-09 4.113315464795187781e-04 -1.610708039539083813e-01 -1.606594724074288660e-01
1.308598630293826582e-06 1.220627943858979759e-06 6.942684383225896367e-09 2.452630750237917712e-04 9.070686643251590908e-02 9.095212950753969738e-02
1.320958895595967941e-06 1.207260084907087913e-06 6.866646867462995679e-09 2.079384852653916316e-04 2.250451149450185540e-01 2.252530534302839560e-01
1.330240571658622418e-06 1.197645855895008238e-06 6.811951866410076768e-09 8.909808664029489345e-06 1.891704934099394109e-01 1.891794032186034369e-01
1.335065060046595736e-06 1.192799066879454232e-06 6.784367114972497778e-09 3.653129951384365137e-05 2.256117023369696994e-02 2.259770153321081360e-02
1.335922312265261745e-06 1.192003273205267947e-06 6.779824699269518158e-09 2.240601264493630174e-05 6.228460202490992970e-02 6.230700803755486600e-02
1.333864431929806159e-06 1.193907404223151764e-06 6.790635430481940389e-09 3.685642491591673009e-05 1.953272665600636060e-01 1.953641229849795158e-01
1.329818181949654534e-06 1.197605527587352354e-06 6.811649104798396015e-09 -1.376967301830386847e-04 -8.132900597316350400e-02 -8.146670270334654962e-02
1.324802237525459820e-06 1.202205601637932694e-06 6.837792258933619803e-09 -9.442407910309480457e-05 7.449527666225819189e-02 7.440085258315509709e-02
1.320281625789371000e-06 1.206387839662731536e-06 6.861558976828743426e-09 -5.073277571179118928e-05 -6.507836870963146225e-02 -6.512910148534326038e-02
1.318228755037893663e-06 1.208332437436258993e-06 6.872599550238324268e-09 1.245108727155122552e-05 -6.254564020571962146e-02 -6.253318911844807371e-02
1.319425661112001089e-06 1.207107935105158863e-06 6.865616397112319313e-09 3.040748825480776851e-05 -1.017632381572965983e-01 -1.017328306690417905e-01
1.322958368274839578e-06 1.203390903282763657e-06 6.844456976318448582e-09 8.805844999010964402e-05 -1.054244139461815166e-01 -1.053363554961914139e-01
1.327482902934042730e-06 1.198693820678855067e-06 6.817724252476974991e-09 1.479992312889977235e-04 1.901736939491271983e-01 1.903216931804161960e-01
1.331607675890688477e-06 1.194491731419621528e-06 6.793806581528492666e-09 1.216969411635543397e-04 9.923669413861802013e-02 9.935839107978157447e-02
1.335428105042928843e-06 1.190666211799260104e-06 6.772030524378023452e-09 1.960065740088112740e-04 -1.119721139713618641e-01 -1.117761073973530528e-01
1.340508233319586193e-06 1.185653655378472588e-06 6.743504134590612643e-09 2.234895136384827674e-04 -1.421800972583753264e-02 -1.399452021219904987e-02
1.348580838544563244e-06 1.177881215616597128e-06 6.699283854401212597e-09 1.861935573310019576e-04 -2.232227295140347678e-01 -2.230365359567037520e-01
1.359640186591333768e-06 1.167636864253035156e-06 6.641008086749216562e-09 1.718282213240794609e-04 1.156865145667005379e-01 1.158583427880246208e-01
1.371111758187223052e-06 1.157463672332654689e-06 6.583136813615367953e-09 2.624199526571058261e-04 3.804343893244244157e-02 3.830585888509954740e-02
1.379652232648330075e-06 1.150162251241599826e-06 6.541595022475793322e-09 2.243616105196723221e-04 2.479832034901523485e-01 2.482075651006720174e-01
1.383241079408608469e-06 1.147183134146803958e-06 6.524633391514607038e-09 1.241850483747093670e-04 1.452937576005570719e-01 1.454179426489317917e-01
1.381864703324501738e-06 1.148389518964586271e-06 6.531476420543239335e-09 -1.072642848939063531e-04 8.842600628105579119e-02 8.831874199616188137e-02
1.376577018893053456e-06 1.152864923417268685e-06 6.556910229888159645e-09 -2.737212297027301344e-04 -4.771203713348448616e-02 -4.798575836318721977e-02
1.370199601449523094e-06 1.158295394321265207e-06 6.587775246234746962e-09 -3.187864399927936576e-04 2.055258832538893188e-01 2.052070968138965390e-01
1.366506678731741432e-06 1.161490248053836997e-06 6.605926387836920634e-09 -2.934664748011420188e-05 -2.512239695101641246e-01 -2.512533161576442353e-01
1.368344794406295614e-06 1.159909249227038596e-06 6.596916632019918482e-09 1.125250499626646861e-04 -3.014700112551800260e-01 -3.013574862052173509e-01
1.375775397497353004e-06 1.153467047841995907e-06 6.560261598834289457e-09 9.063005470982127276e-05 -3.166850416303468307e-02 -3.157787410832486180e-02
1.386009670289868944e-06 1.144883484418643762e-06 6.511430131854689152e-09 5.502964297515733350e-05 8.938906381054323447e-02 8.944409345351839180e-02
1.395111411673497694e-06 1.137476991370934557e-06 6.469291806119537030e-09 1.580277280541567131e-04 3.665610207260314723e-01 3.667190484540856499e-01
1.401751117953069287e-06 1.132151797557053643e-06 6.438988937297963808e-09 2.671585190065425830e-05 -9.148600941163742561e-02 -9.145929355973676789e-02
1.407174666546846647e-06 1.127850798942543814e-06 6.414510743299220211e-09 7.200038435669839365e-05 -1.540067202981898475e-01 -1.539347199138331457e-01
1.411318439981155760e-06 1.124601662752351491e-06 6.396015508810979631e-09 7.840507431229951085e-05 7.974390832426792031e-03 8.052795906739091542e-03
1.413459066457788756e-06 1.122958721523591257e-06 6.386676898617929219e-09 2.621504364601137671e-04 4.708841965750103498e-01 4.711463470114704566e-01
1.413901633522506060e-06 1.122585064498790899e-06 6.384623166690046788e-09 1.743911327892651297e-04 -5.554011191534513614e-02 -5.536572078255587448e-02
1.413512343546992157e-06 1.120980633118702446e-06 6.403422021334196526e-09 1.867633166684548596e-05 -2.715266885902209992e-01 -2.715080122585541433e-01
1.413590271700791939e-06 1.120938319213521674e-06 6.403310221291437836e-09 -1.044425340972522653e-04 -8.146034574921579008e-02 -8.156478828331303887e-02
1.413706589987603345e-06 1.120811830193971667e-06 6.402583533269666538e-09 -4.913766887528966953e-05 4.893523177876613062e-01 4.893031801187860408e-01
1.412264314547320874e-06 1.122018079258823468e-06 6.409467151576805305e-09 -2.661836354767715962e-04 -7.890054495238629784e-02 -7.916672858786306943e-02
1.408597838776574357e-06 1.125000290589567775e-06 6.426497940469898984e-09 -2.162289749257674532e-04 -5.684901791836516338e-02 -5.706524689329092737e-02
1.405166234157731960e-06 1.127809514518963980e-06 6.442540634002555427e-09 -1.853664697267741468e-04 2.618128262811936224e-03 2.432761793085162078e-03
1.404502307400381106e-06 1.128406275243438822e-06 6.445914318583070151e-09 -4.389536013931286118e-05 -1.573481826847427101e-01 -1.573920780448820333e-01
1.406988221062977515e-06 1.126474200205457731e-06 6.434873562935409499e-09 -3.903109751325975485e-05 9.136385806720248581e-02 9.132482696968922953e-02
1.410814588648053988e-06 1.123480424685474808e-06 6.417768410801249748e-09 -8.841837631618637561e-05 -6.810356566079001084e-02 -6.819198403710619028e-02
