S T U Misfit
2.179680586178730042e-05 1.373951857969220556e-05 1.338659812402660091e-06 8.905659390407037699e-12
1.292515877283808181e-05 9.608651171935671573e-06 1.112772546873505799e-06 8.655648437500860677e-15
1.619336790731264662e-06 4.357280783894298279e-06 7.964169262218225765e-07 1.226712210534076548e-11
3.293819849922849197e-06 7.817905165975303734e-08 3.898143772288843597e-07 2.702184438761872374e-04
-4.066768520376791507e-06 -6.243104853054796382e-06 -1.072868786412263947e-07 7.728046823803797393e-11
4.560572883708958957e-06 1.493815966269062236e-06 -6.950333382224434872e-07 2.033559683442747466e-15
4.345386659203043041e-06 1.493489652871383579e-06 -4.493146862039935349e-07 1.604028026506539802e-13
3.968354006794384988e-06 1.419528729408992878e-06 -6.642546366797539634e-08 3.116588166822861937e-13
4.028749623138396054e-06 1.366287862192646594e-06 2.576043970397205439e-07 4.539708684572749882e-12
3.704551563014315936e-06 1.301902596070680530e-06 5.226000245062362972e-07 3.824167833273726703e-11
-4.480376817159701699e-06 -7.045218827170211676e-04 7.289237399659015830e-07 1.977118697168999057e-08
2.385675077267749227e-06 -1.164092355904232444e-04 8.759692808625319664e-07 5.861284325701038714e-13
8.095420228995067763e-06 3.812247260260949780e-04 9.640790377987343760e-07 1.297432228879331118e-14
1.256327684825839199e-05 7.883777649167499936e-04 9.932590128074096502e-07 9.748199472900750950e-02
1.613720047200739065e-05 1.105066366699922415e-03 9.635855290466500174e-07 2.432824941461885093e-12
1.926619398850467417e-05 1.331311027591236106e-03 8.751617631792989804e-07 3.050505922189250542e-12
2.021177754944075439e-05 1.467038912491069836e-03 7.276904737004731609e-07 9.998580541231000879e-12
2.146518429423154990e-05 1.512356582972626626e-03 5.216015647978672054e-07 9.558328102743787995e-15
1.306806496310068716e-05 1.430201450905760731e-03 2.567583446912075310e-07 1.371511693652298123e-13
1.272847321900364280e-05 1.324934061877510545e-03 -6.745339851036633815e-08 4.970923983731480105e-14
2.153707707722451008e-05 1.125279534858992245e-03 -4.500871097284639755e-07 6.044378059812885990e-14
2.690904666533576594e-05 8.301769816664511048e-04 9.637224872227962922e-09 2.915459412969940489e-14
2.961685944523582360e-05 4.398685855508444628e-04 9.910264919299345406e-09 6.975970088792208246e-12
2.938758468867645068e-05 -4.573472879249109070e-05 1.016618876712742768e-08 8.653715209350110030e-12
2.613475457864176916e-05 -6.266366426139768648e-04 1.037345220412330166e-08 1.937563560778477151e-15
3.628949963085742280e-05 8.159104904550126076e-05 1.020684216796122957e-08 1.982709537160942257e-13
2.776743314360962989e-05 -6.265808919599708980e-04 1.020663901136630939e-08 3.821151322865426893e-13
3.223684227449389228e-05 -4.560302420758961762e-05 9.862679274846990076e-09 2.534316138840509030e-12
3.369344974551296434e-05 4.400845289219624179e-04 9.489031916216804817e-09 2.356233773950015892e-12
3.220233028596717657e-05 8.304888595867690546e-04 9.122552834878313472e-09 1.439005794846085640e-14
2.765816555358186551e-05 1.125606524020532177e-03 8.770168663027611682e-09 3.770927589727538207e-12
2.153737715833438677e-05 1.325577095273966326e-03 -5.276044046580386420e-07 7.465908776422208161e-13
1.161750405021517879e-05 1.430168054732464979e-03 -7.861467967270023498e-07 1.325905711147156758e-05
1.303272258865788620e-05 1.511819292389246462e-03 1.790672648821185105e-07 6.166599402556009289e-15
1.937330824903143873e-05 1.466968465584672513e-03 9.860414949660983837e-07 2.907173071142736674e-14
1.969361512346349698e-05 1.331249478620096958e-03 1.633874665306321458e-06 8.358162198148732185e-14
1.905149120773965248e-05 1.105061955800059606e-03 2.122627849213243431e-06 2.711476496234696947e-12
1.691853672692062859e-05 7.883824085867633964e-04 2.452145600156870103e-06 7.746079299015306708e-15
4.868114604541002550e-06 -9.040593101491826208e-05 2.622573009318452963e-06 1.056004902864809136e-01
6.741909161569757848e-06 -1.950528331127603402e-04 2.633433725485479796e-06 1.082796677337959784e-01
6.074272298556602827e-06 -4.506488355787989140e-04 2.485071587716131725e-06 6.191071340380062056e-14
1.892928396066983918e-05 5.272551404734680553e-04 2.177237794812977747e-06 5.177682970356552598e-14
2.210209178102014440e-05 7.389036240333780956e-04 1.710345153645172667e-06 1.025881744884270448e-04
2.408702078401981121e-05 8.901058904266636934e-04 1.084298789638965540e-06 8.286635595031132930e-13
2.444633035449538281e-05 9.808416684594263579e-04 2.990256238918534865e-07 1.136901349993822823e-07
2.333052458933072043e-05 1.011120541199416996e-03 -6.454271388812526257e-07 1.340791271818055614e-13
2.075807541731165097e-05 9.807915260584046911e-04 -6.971339686661571517e-07 3.440259370211649415e-10
8.309676016026139927e-06 8.837715285439321378e-04 7.948815406982737414e-09 3.376466070342053283e-13
1.409805484474775121e-05 7.378486174337544473e-04 -2.232688271307199413e-07 9.730274940990141269e-15
1.710345633922551737e-05 5.305305499423434859e-04 -3.046874391540148343e-08 1.741004251755912585e-14
1.709341886666889952e-05 2.619270307975232379e-04 1.325589794075567509e-07 4.391268761615086806e-14
1.492436235583553079e-05 -6.791772711112966808e-05 2.659636579494909641e-07 7.005169312807686282e-14
1.059628680672541795e-05 -4.590040678230221534e-04 3.697378806258230006e-07 8.997561140324615131e-13
2.063710608654441137e-05 1.376494988331107192e-05 4.435834198061749037e-07 5.759076824596038106e-13
2.117316683155071589e-05 1.414141292834723706e-05 4.879687343876754472e-07 1.368948975822621623e-14
2.061947676473589936e-05 1.374861612580845135e-05 5.027715961308209175e-07 1.072985808744954667e-01
1.900716736803231187e-05 1.258221967917416132e-05 4.879936886649799460e-07 8.894656482609553354e-15
1.631700331102360814e-05 1.070987075044175705e-05 1.169580548958818351e-08 2.137342550753605882e-13
1.254563747793439180e-05 7.931171179689454467e-06 2.976233959804331929e-07 1.485868753145881258e-14
7.694251203744201755e-06 4.381802326386817384e-06 4.985665517719113746e-07 5.196430939485176560e-13
1.782456058766041703e-06 6.030589962269758314e-08 6.145024794407713781e-07 9.339307863345175170e-06
-5.218075780785524679e-06 -5.037960329874359360e-06 6.454189233090023068e-07 3.412928082994609419e-13
-5.178664512723623722e-06 -2.556889557635720817e-04 5.912248799719175656e-07 1.085377718550966215e-13
1.791020211259201218e-06 -4.167596070433368205e-05 2.000999886512364719e-07 1.400192932051901874e-09
7.686928723800697861e-06 1.393490097385587654e-04 8.154088572164077100e-07 1.080484236621416516e-01
1.250906102490086811e-05 2.874622544061604108e-04 1.284920427136984135e-06 1.482443940031741481e-14
8.042781448282656519e-06 3.338060326379598485e-04 1.608774725015664458e-06 5.968602810137418428e-14
1.756289104839771050e-05 4.734846096787206308e-04 1.786561239631668335e-06 4.738570584762129148e-16
2.495606601831797192e-05 5.714283864947783658e-04 1.818582283355179383e-06 9.307740364501897279e-14
3.014602712249674904e-05 6.276390759335641637e-04 1.704875666668331235e-06 2.274841057778394446e-14
3.258735121258079224e-05 6.420953880439586982e-04 1.445354530844390181e-06 1.111625107046455285e-01
3.431524143173109929e-05 6.148731393780196980e-04 1.040356828285062494e-06 6.760768361014479765e-15
3.381217525933323775e-05 5.457737478315435918e-04 1.336801650724594662e-06 6.320849103793893674e-14
3.107383634250708858e-05 4.350524828317886648e-04 9.721769183606377283e-07 3.006701827049510963e-13
2.609937707237458104e-05 2.824683226433254883e-04 7.715529411874609095e-07 1.248113731666420913e-10
1.888879744893569819e-05 8.813516047242025964e-05 4.627055043334141793e-07 5.128456563573543394e-16
9.442097472190443420e-06 -1.479468367820653064e-04 4.562567503492511397e-08 1.512469917144766831e-12
1.416569030199566185e-05 7.800622429273340510e-05 -4.799875174327948639e-07 1.374782019839164138e-14
9.281722670145420176e-06 3.817032018880470526e-05 2.698198203340611112e-07 8.427541265511267995e-13
1.746440687429316549e-06 -1.047919825281561352e-05 2.962943485315417729e-07 5.974880304138032865e-13
-1.230329045874487264e-05 -1.009784315043995754e-04 3.055536068571031477e-07 1.078842765606575493e-01
3.664373164984494191e-06 -4.465981474569027865e-06 2.964095670764198514e-07 5.771013930781585513e-14
1.001755312243243278e-05 1.893123224063221455e-05 2.695938997608201102e-07 6.071469070351303623e-14
1.497088507987599118e-05 3.808104560769056741e-05 2.250058027572856967e-07 4.423766961170002455e-14
1.867399369165674227e-05 5.298837367495315084e-05 1.626801790729817739e-07 1.093944493231615418e-13
2.244133560781058582e-05 6.369941516017342520e-05 8.282947383221720477e-08 9.817100801973342648e-12
1.782803291687056331e-05 6.975901995309747715e-05 -1.524944712967431536e-08 9.719274898902145833e-14
2.351581745941139134e-05 7.229842844500988938e-05 -8.003900656562900809e-07 6.547164487932020832e-14
2.710250635690425754e-05 7.029854099793035637e-05 -1.032909519796119231e-07 1.326332125296680026e-14
2.858853172367916028e-05 6.405508384264859919e-05 3.690792173524416069e-07 2.096574861432056718e-12
2.797389355973610295e-05 5.357406110997519277e-05 5.012148347925893208e-08 8.358189968026483268e-12
1.667574038320842169e-05 -6.671321146866812353e-04 9.385569295786932655e-07 7.017372104948186325e-15
1.901374084848064176e-05 -9.814743811032222514e-05 1.650288053925102777e-06 1.673323932162577146e-12
1.828432136924879509e-05 3.760739259904969430e-04 2.185756577739230459e-06 1.649836422887185959e-12
1.160319492986669751e-05 7.552910604593989375e-04 2.545078970925072785e-06 1.006722605457297526e-01
2.753689571951044659e-05 1.105355651087403966e-03 2.728101928539848385e-06 2.532963990154681506e-13
3.245615800603107905e-05 1.331711590667533510e-03 2.734953302510980119e-06 8.345310268854963413e-09
3.446371961364444209e-05 1.467498260872221851e-03 2.565450962970322440e-06 1.082174605530589612e-01
3.422871292513157297e-05 1.512805425559345454e-03 1.771277133497960762e-06 1.312653988450773386e-16
3.128789244472098853e-05 1.467430604852521404e-03 1.622984911462509601e-06 3.076630676987385895e-15
2.565204670698995453e-05 1.331558830517904062e-03 5.354925188038300993e-07 6.186910207446435024e-13
2.085585681605133584e-05 3.999163395264276411e-04 5.080178464466099671e-07 9.796255176049259366e-13
2.407321662268371707e-05 6.713205373107718199e-04 1.267427329315886816e-06 1.506829188864960231e-13
2.426110605937722333e-05 7.616752296484316336e-04 1.488981553669168474e-06 1.836782465771867924e-14
2.141952512613186816e-05 6.710365346173724705e-04 1.446252278915677267e-06 1.598475858179550747e-13
7.041728839100990006e-06 -3.065297087127412628e-04 2.523003638537007125e-06 9.873556275793163306e-02
2.206575461053729165e-05 1.213419817171460359e-03 2.719910956807939341e-06 5.020416598105687517e-13
2.548681057003958914e-05 1.846569909552218426e-03 2.743209520207415145e-06 1.040269387351704100e-01
2.593642126148579830e-05 2.298723841068459148e-03 2.592684350348860634e-06 2.864626395991389135e-15
3.498316015681768559e-05 2.570584457159757856e-03 2.268914139409535915e-06 1.039510722554387867e-01
3.584078885328173764e-05 2.661137351032767575e-03 1.771118914130553901e-06 6.544571667304007370e-15
3.444241328973042125e-05 2.570736353103151867e-03 1.099553981299734107e-06 4.288280570123734957e-13
3.125127896193522636e-05 2.299405032692711411e-03 2.543638808689622087e-07 1.922398604680433013e-14
2.536004385447798612e-05 1.846972455674223508e-03 1.149827749654887898e-07 4.170614362087075240e-15
1.767979963022382278e-05 1.213656703202955524e-03 -5.890626583552766032e-07 1.332994250895613539e-13
7.743288932846105577e-06 3.992477458347829661e-04 -2.585243690385786528e-08 9.776843072605385867e-15
1.291702915431391024e-05 7.884021100316810369e-04 -1.942558220781554177e-07 1.196311332601538404e-10
-1.131125109093104999e-07 3.616179384604062321e-04 7.973793140686552003e-09 7.369384706918956813e-12
8.223451191091940126e-07 -1.197391027230732116e-04 -1.359365086518214695e-07 2.964803180856727512e-14
-7.605886830425400034e-07 -6.942159721605468134e-04 -1.614567792905199529e-08 8.915560476302178983e-15
1.279387671115418745e-05 2.281960984020929605e-05 8.503126789231165390e-08 5.601177901006833050e-15
1.671211653142845000e-05 3.155596614808749633e-05 1.679731982939029841e-07 7.411067346287567296e-13
1.950167058380701795e-05 3.779739021619625338e-05 2.324842237449353221e-07 1.476014697961514237e-15
2.116139079180750330e-05 4.154319506647728558e-05 2.785729644963608216e-07 2.291614681035620819e-14
2.169168235889427191e-05 4.279506088489156275e-05 3.062604727859351992e-07 1.192364365768649180e-14
1.274522994307774264e-05 -1.912863308156398129e-04 3.156711557268901923e-07 1.132328938291767700e-01
1.794735235602590721e-05 -1.003656359282881690e-06 3.063476901768347227e-07 2.877159125191560298e-12
2.099645881063763871e-05 1.569278977986347627e-04 2.786054484857892072e-07 2.412147296732648528e-13
2.203696568115061813e-05 2.825159978311081606e-04 2.324961505345001114e-07 1.614825493305984550e-09
2.116745199690106785e-05 3.757654788312097811e-04 1.680223187361068983e-07 1.157420919190272238e-14
1.020872042827707059e-05 4.345611287004647028e-04 8.514689875431721249e-08 2.979139597718070857e-14
1.149282830118127305e-05 4.648582920313527270e-04 -1.622627759016544951e-08 3.494869441763245771e-13
2.570094074411601753e-05 5.008332028297635173e-04 -1.363371735092117803e-07 1.127658380294892301e-14
2.928134356320626530e-05 4.870359245726436806e-04 7.410628138919669101e-09 2.194100560509616879e-13
3.178452693257746578e-05 4.432219355002981484e-04 7.507441205333836623e-09 1.333315978317384942e-13
3.182905267446381318e-05 3.692717610172351864e-04 7.540878918265606017e-09 7.609887320877904543e-11
2.972214294885758946e-05 2.651997306686468226e-04 7.569607425154618553e-09 5.082447908717942275e-14
1.732360881748436874e-05 -1.140202435371166843e-04 7.777750072842143420e-09 2.028743133003707562e-11
1.769571897718116209e-05 -7.414050460721167914e-05 7.717549249520864997e-09 1.641083901575045051e-14
1.485599641553985810e-05 -9.579759185833963209e-05 7.694282940139630872e-09 4.784670511907028571e-13
2.523074639954902046e-05 2.777265364727565214e-04 7.406519624036615067e-09 6.258329155297085682e-13
1.683143853578773644e-05 3.594593449833831302e-04 7.511483124785496310e-09 4.677314766417783615e-14
2.158880697485753613e-05 4.595774566078002026e-04 -6.979799760212614000e-07 2.542654688248384142e-12
2.367236641882271259e-05 5.244109119601400018e-04 -1.101810451517191421e-07 8.618637497811191130e-14
2.231903964163908319e-05 5.540534162572865497e-04 3.871476860163877510e-07 1.114990217240795255e-14
3.330114055625311769e-05 5.526402387206426131e-04 7.940001432485953079e-07 2.125454291533103705e-12
3.428334575858831544e-05 5.142179054391105963e-04 1.110457859225335243e-06 2.551476407922898365e-14
3.310789590531971186e-05 4.408881877536152921e-04 1.336497331137697901e-06 6.080588965228594646e-13
2.937688145873862224e-05 3.326358220198879926e-04 1.472042294143538575e-06 5.595340432691405346e-13
2.126479097887789055e-05 1.893720122126870407e-04 1.517097811230851683e-06 1.090326792301348768e-01
1.755469772322788250e-05 1.150037694936955556e-05 1.472327952260166420e-06 4.408347249591022720e-13
3.578994045811888548e-06 -2.024882104694861488e-04 1.337065211467469423e-06 1.563543429654525058e-10
8.403400747408552092e-06 1.592013947862819828e-05 1.111286133256197445e-06 6.767915124316563241e-14
1.773508802072496787e-05 1.405838567355404167e-05 7.949587118103421820e-07 2.094117571083772137e-12
2.342586583111123477e-05 6.551946644037610921e-06 3.882328310864725633e-07 3.390955107763490760e-16
2.540276085784715651e-05 -6.608415825405679052e-06 -1.089252682542331377e-07 5.076304231243234635e-11
4.006231578417429205e-05 2.807943661498662067e-05 -6.968343090839281411e-07 2.891931771779521315e-13
4.374911894319861050e-05 3.319762679509589547e-05 8.502679680107972783e-09 1.686589615160780087e-12
4.484073058866969174e-05 3.621762576446845006e-05 8.392564585864857730e-09 1.069669990448247063e-13
4.334339850431935472e-05 3.707137050627070160e-05 8.246410755426831829e-09 7.277069428057325260e-14
3.926074592657212415e-05 3.575719409831776442e-05 8.043534631910349619e-09 1.256496496212667886e-12
