S T U q1 q2 q3
1.153467461212522121e-06 1.000178374604997390e-06 6.378941295672546618e-09 -2.119573557011027176e-04 -5.259092503538536079e-01 -5.261212077095547279e-01
1.164827957997293134e-06 9.904223861646081183e-07 6.316730518876497032e-09 -2.160948365826503847e-04 -4.493637941975219263e-01 -4.495798890341045628e-01
1.175387757475083795e-06 9.815231836732861304e-07 6.259982688498051679e-09 -1.330224287112366510e-04 -2.829092472771002065e-01 -2.830422697058114223e-01
1.186144341903407625e-06 9.726210728847492144e-07 6.203216107087278118e-09 -9.370938534714740031e-05 -1.054547005667316739e-01 -1.055484099520788144e-01
1.198108580333867999e-06 9.629072372280126077e-07 6.141273726161815887e-09 -6.704585115980751797e-05 3.572711857204602381e-02 3.566007272088621283e-02
1.211034603314848056e-06 9.526282231391362661e-07 6.075727298910718975e-09 -5.575899126548412854e-05 4.898180293046738853e-01 4.897622703134084099e-01
1.223044468930900783e-06 9.432726486122816031e-07 6.016067874543886441e-09 -1.841297096271069661e-04 3.409998478431877089e-01 3.408157181335605967e-01
1.233025392083417165e-06 9.356364697281476729e-07 5.967371117007743893e-09 -2.855678281091077880e-04 6.483634852289075212e-01 6.480779174007984533e-01
1.242067126417507312e-06 9.288248879138781084e-07 5.923932049498083830e-09 -3.737460211091832990e-04 3.145453036963044013e-01 3.141715576751952232e-01
1.249284030149103562e-06 9.234589069661734656e-07 5.889710974884247885e-09 -4.971568083867398263e-04 1.287271223319681468e-01 1.282299655235814018e-01
1.256866695347647077e-06 9.178873642497891054e-07 5.854178888967456870e-09 -5.252680073876119654e-04 1.461816676954210692e-01 1.456563996880334555e-01
1.261139755072147924e-06 9.147772447682521578e-07 5.834343474245690079e-09 -5.712681835505217798e-04 -1.827287750342243555e-02 -1.884414568697295733e-02
